topic,term,freq_score,tfidf_score,topic_specific_score,sentiment_association_score,positional_score,bigram_boost_score,topic_term_count,freq_score_norm,tfidf_score_norm,topic_specific_score_norm,sentiment_association_score_norm,positional_score_norm,bigram_boost_score_norm,custom_term_score
Cryptocurrency,keys,0.001468,0.004524,4.2489,0.4522058823529411,0.6666666666666666,0.533333,2,0.0,0.050326,1.0,0.4838,0.619048,0.533333,0.40039
Cryptocurrency,successful,0.003671,0.007622,3.5407,0.6213235294117647,0.43999999999999995,0.533333,5,0.050008,0.084789,0.825747,0.667871,0.36,0.533333,0.385862
Cryptocurrency,simple,0.001468,0.004377,4.2489,0.4522058823529411,1.0,0.0,2,0.0,0.048691,1.0,0.4838,1.0,0.0,0.384743
Cryptocurrency,adopted,0.001468,0.004481,4.2489,0.9264705882352942,0.29166666666666663,0.0,2,0.0,0.049848,1.0,1.0,0.190476,0.0,0.38151
Cryptocurrency,grift,0.001468,0.004338,4.2489,0.6213235294117647,0.225,0.533333,2,0.0,0.048257,1.0,0.667871,0.114286,0.533333,0.377007
Cryptocurrency,cryptography,0.00514,0.012723,4.2489,0.09296218487394958,0.5285714285714286,0.533333,7,0.083354,0.141533,1.0,0.092792,0.461224,0.533333,0.365429
Cryptocurrency,case,0.004405,0.009221,3.6419,0.34779411764705886,0.2935185185185185,0.805984,6,0.06667,0.102576,0.850647,0.370156,0.192593,0.805984,0.364488
Cryptocurrency,payment,0.002937,0.008293,3.3991,0.4522058823529411,0.5625,0.533333,4,0.033346,0.092253,0.790906,0.4838,0.5,0.533333,0.363817
Cryptocurrency,foundation,0.001468,0.004899,4.2489,0.4522058823529411,0.3333333333333333,0.533333,2,0.0,0.054498,1.0,0.4838,0.238095,0.533333,0.363337
Cryptocurrency,brave,0.002203,0.006,4.2489,0.4522058823529411,0.6666666666666666,0.0,3,0.016684,0.066745,1.0,0.4838,0.619048,0.0,0.354498
Cryptocurrency,far,0.001468,0.003913,4.2489,0.5477941176470589,0.6,0.0,2,0.0,0.043529,1.0,0.58784,0.542857,0.0,0.353344
Cryptocurrency,mining,0.005874,0.01702,4.2489,0.051470588235294115,0.33125,0.533333,8,0.100016,0.189334,1.0,0.047631,0.235714,0.533333,0.351386
Cryptocurrency,store,0.001468,0.005577,4.2489,0.4522058823529411,0.6666666666666666,0.0,2,0.0,0.06204,1.0,0.4838,0.619048,0.0,0.349985
Cryptocurrency,gold,0.002203,0.006972,4.2489,0.11887254901960775,0.611111111111111,0.533333,3,0.016684,0.077558,1.0,0.120993,0.555556,0.533333,0.349764
Cryptocurrency,close,0.001468,0.003536,4.2489,0.5477941176470589,0.5714285714285714,0.0,2,0.0,0.039335,1.0,0.58784,0.510204,0.0,0.34903
Cryptocurrency,happened,0.001468,0.004922,4.2489,0.4522058823529411,0.6666666666666666,0.0,2,0.0,0.054753,1.0,0.4838,0.619048,0.0,0.348163
Cryptocurrency,trump,0.001468,0.00431,4.2489,0.4522058823529411,0.6666666666666666,0.0,2,0.0,0.047945,1.0,0.4838,0.619048,0.0,0.346461
Cryptocurrency,miners,0.002937,0.008496,4.2489,0.12132352941176472,0.40625,0.649984,4,0.033346,0.094511,1.0,0.123661,0.321429,0.649984,0.345987
Cryptocurrency,tempo,0.001468,0.003977,4.2489,0.4522058823529411,0.6666666666666666,0.0,2,0.0,0.044241,1.0,0.4838,0.619048,0.0,0.345535
Cryptocurrency,opinion,0.002203,0.005873,4.2489,0.4522058823529411,0.5833333333333334,0.0,3,0.016684,0.065333,1.0,0.4838,0.52381,0.0,0.344621
Cryptocurrency,solved,0.001468,0.005127,4.2489,0.4522058823529411,0.625,0.0,2,0.0,0.057034,1.0,0.4838,0.571429,0.0,0.343971
Cryptocurrency,web3,0.001468,0.003712,4.2489,0.4522058823529411,0.17142857142857143,0.533333,2,0.0,0.041293,1.0,0.4838,0.053061,0.533333,0.341533
Cryptocurrency,banks,0.002203,0.006881,4.2489,0.4522058823529411,0.5,0.0,3,0.016684,0.076546,1.0,0.4838,0.428571,0.0,0.3379
Cryptocurrency,libra,0.001468,0.003885,4.2489,0.4522058823529411,0.6,0.0,2,0.0,0.043218,1.0,0.4838,0.542857,0.0,0.33766
Cryptocurrency,solana,0.001468,0.003799,4.2489,0.4522058823529411,0.5833333333333334,0.0,2,0.0,0.042261,1.0,0.4838,0.52381,0.0,0.335516
Cryptocurrency,lazy,0.001468,0.004611,4.2489,0.6213235294117647,0.29166666666666663,0.0,2,0.0,0.051294,1.0,0.667871,0.190476,0.0,0.332052
Cryptocurrency,decentralized,0.001468,0.005603,4.2489,0.5477941176470589,0.3333333333333333,0.0,2,0.0,0.062329,1.0,0.58784,0.238095,0.0,0.327568
Cryptocurrency,applied,0.001468,0.00388,2.8326,0.5477941176470589,0.5,0.533333,2,0.0,0.043162,0.651518,0.58784,0.428571,0.533333,0.325461
Cryptocurrency,cryptobros,0.001468,0.0,4.2489,0.6213235294117647,0.3214285714285714,0.0,2,0.0,0.0,1.0,0.667871,0.22449,0.0,0.32263
Cryptocurrency,couldn,0.001468,0.003791,4.2489,0.6213235294117647,0.225,0.0,2,0.0,0.042172,1.0,0.667871,0.114286,0.0,0.322152
Cryptocurrency,social,0.001468,0.003858,4.2489,0.6213235294117647,0.18333333333333335,0.0,2,0.0,0.042917,1.0,0.667871,0.066667,0.0,0.317577
Cryptocurrency,proof,0.002203,0.005807,4.2489,0.4522058823529411,0.3444444444444444,0.0,3,0.016684,0.064598,1.0,0.4838,0.250794,0.0,0.317136
Cryptocurrency,projects,0.001468,0.004569,4.2489,0.4522058823529411,0.375,0.0,2,0.0,0.050827,1.0,0.4838,0.285714,0.0,0.313848
Cryptocurrency,example,0.001468,0.003973,4.2489,0.4522058823529411,0.375,0.0,2,0.0,0.044196,1.0,0.4838,0.285714,0.0,0.31219
Cryptocurrency,validators,0.001468,0.004105,4.2489,0.4522058823529411,0.35,0.0,2,0.0,0.045665,1.0,0.4838,0.257143,0.0,0.309701
Cryptocurrency,waste,0.001468,0.004336,4.2489,0.5477941176470589,0.2,0.0,2,0.0,0.048235,1.0,0.58784,0.085714,0.0,0.308806
Cryptocurrency,slop,0.001468,0.0,4.2489,0.6213235294117647,0.19642857142857142,0.0,2,0.0,0.0,1.0,0.667871,0.081633,0.0,0.308344
Cryptocurrency,eth,0.001468,0.003868,4.2489,0.4522058823529411,0.3333333333333333,0.0,2,0.0,0.043028,1.0,0.4838,0.238095,0.0,0.307136
Cryptocurrency,actually,0.003671,0.010656,2.6556,0.4522058823529411,0.75,0.0,5,0.050008,0.11854,0.607967,0.4838,0.714286,0.0,0.305229
Cryptocurrency,blockchains,0.004405,0.010989,4.2489,0.11887254901960775,0.4876984126984127,0.0,6,0.06667,0.122244,1.0,0.120993,0.414512,0.0,0.303495
Cryptocurrency,read,0.001468,0.003895,2.8326,0.6213235294117647,0.6666666666666666,0.0,2,0.0,0.043329,0.651518,0.667871,0.619048,0.0,0.303221
Cryptocurrency,supported,0.001468,0.004163,4.2489,0.4522058823529411,0.29166666666666663,0.0,2,0.0,0.04631,1.0,0.4838,0.190476,0.0,0.303195
Cryptocurrency,smart,0.001468,0.005049,4.2489,0.4264705882352941,0.29166666666666663,0.0,2,0.0,0.056166,1.0,0.455789,0.190476,0.0,0.301457
Cryptocurrency,paper,0.001468,0.00416,4.2489,0.4522058823529411,0.26666666666666666,0.0,2,0.0,0.046277,1.0,0.4838,0.161905,0.0,0.30033
Cryptocurrency,characteristics,0.001468,0.004014,4.2489,0.4522058823529411,0.26666666666666666,0.0,2,0.0,0.044653,1.0,0.4838,0.161905,0.0,0.299924
Cryptocurrency,harddrive,0.001468,0.0,4.2489,0.4522058823529411,0.35,0.0,2,0.0,0.0,1.0,0.4838,0.257143,0.0,0.298284
Cryptocurrency,cash,0.001468,0.004014,4.2489,0.4522058823529411,0.25,0.0,2,0.0,0.044653,1.0,0.4838,0.142857,0.0,0.298019
Cryptocurrency,features,0.001468,0.004562,4.2489,0.4522058823529411,0.225,0.0,2,0.0,0.050749,1.0,0.4838,0.114286,0.0,0.296686
Cryptocurrency,bf,0.001468,0.0,4.2489,0.4522058823529411,0.3333333333333333,0.0,2,0.0,0.0,1.0,0.4838,0.238095,0.0,0.296379
Cryptocurrency,nfts,0.002203,0.006994,4.2489,0.28799019607843135,0.3611111111111111,0.0,3,0.016684,0.077803,1.0,0.305064,0.269841,0.0,0.295531
Cryptocurrency,crime,0.002937,0.006841,3.3991,0.6213235294117647,0.2107142857142857,0.0,4,0.033346,0.076101,0.790906,0.667871,0.097959,0.0,0.293852
Cryptocurrency,check,0.001468,0.004146,4.2489,0.12132352941176472,0.6666666666666666,0.0,2,0.0,0.046121,1.0,0.123661,0.619048,0.0,0.291984
Cryptocurrency,bros,0.002203,0.006416,4.2489,0.28799019607843135,0.3333333333333333,0.0,3,0.016684,0.071373,1.0,0.305064,0.238095,0.0,0.290749
Cryptocurrency,private,0.002203,0.007495,4.2489,0.11887254901960775,0.5277777777777778,0.0,3,0.016684,0.083376,1.0,0.120993,0.460317,0.0,0.288361
Cryptocurrency,banking,0.001468,0.003834,4.2489,0.4522058823529411,0.15476190476190477,0.0,2,0.0,0.04265,1.0,0.4838,0.034014,0.0,0.286634
Cryptocurrency,mean,0.001468,0.004031,1.6996,0.6213235294117647,1.0,0.0,2,0.0,0.044842,0.372742,0.667871,1.0,0.0,0.28594
Cryptocurrency,bitcoins,0.003671,0.008409,4.2489,0.20220588235294112,0.30666666666666664,0.0,5,0.050008,0.093544,1.0,0.211695,0.207619,0.0,0.285904
Cryptocurrency,powered,0.002203,0.005861,3.1867,0.5477941176470589,0.3888888888888889,0.0,3,0.016684,0.065199,0.738645,0.58784,0.301587,0.0,0.2857
Cryptocurrency,like,0.012482,0.022729,1.3133,0.09191176470588236,0.4647058823529411,0.642527,17,0.250017,0.252842,0.277693,0.091648,0.388235,0.642527,0.285576
Cryptocurrency,stock,0.001468,0.004272,2.8326,0.6213235294117647,0.5,0.0,2,0.0,0.047523,0.651518,0.667871,0.428571,0.0,0.285222
Cryptocurrency,blocks,0.001468,0.00371,4.2489,0.4522058823529411,0.14285714285714285,0.0,2,0.0,0.041271,1.0,0.4838,0.020408,0.0,0.284929
Cryptocurrency,true,0.002203,0.005897,3.1867,0.4522058823529411,0.5111111111111111,0.0,3,0.016684,0.065599,0.738645,0.4838,0.44127,0.0,0.284163
Cryptocurrency,cryptocurrencies,0.005874,0.017958,3.7768,0.051470588235294115,0.37916666666666665,0.0,8,0.100016,0.199769,0.883839,0.047631,0.290476,0.0,0.282906
Cryptocurrency,built,0.001468,0.004348,4.2489,0.12132352941176472,0.5714285714285714,0.0,2,0.0,0.048368,1.0,0.123661,0.510204,0.0,0.281662
Cryptocurrency,lot,0.00514,0.012719,2.4785,0.19275210084033612,0.46190476190476193,0.439847,7,0.083354,0.141489,0.564392,0.201405,0.385034,0.439847,0.27762
Cryptocurrency,seriously,0.001468,0.004446,2.8326,0.4522058823529411,0.6666666666666666,0.0,2,0.0,0.049458,0.651518,0.4838,0.619048,0.0,0.277143
Cryptocurrency,forget,0.001468,0.003185,4.2489,0.12132352941176472,0.5,0.0,2,0.0,0.035431,1.0,0.123661,0.428571,0.0,0.270264
Cryptocurrency,useful,0.002203,0.007401,3.1867,0.28799019607843135,0.5555555555555556,0.0,3,0.016684,0.08233,0.738645,0.305064,0.492063,0.0,0.266614
Cryptocurrency,fees,0.002203,0.006357,3.1867,0.4522058823529411,0.3444444444444444,0.0,3,0.016684,0.070717,0.738645,0.4838,0.250794,0.0,0.266394
Cryptocurrency,just,0.008811,0.017297,1.3418,0.21200980392156862,0.5208333333333334,0.484972,12,0.166686,0.192416,0.284705,0.222366,0.452381,0.484972,0.265472
Cryptocurrency,did,0.00514,0.011902,1.6523,0.12132352941176472,0.7380952380952381,0.533333,7,0.083354,0.1324,0.361104,0.123661,0.70068,0.533333,0.263942
Cryptocurrency,stake,0.001468,0.004085,2.8326,0.4264705882352941,0.5833333333333334,0.0,2,0.0,0.045442,0.651518,0.455789,0.52381,0.0,0.262413
Cryptocurrency,based,0.002203,0.005659,2.1244,0.4522058823529411,0.3,0.533333,3,0.016684,0.062952,0.477265,0.4838,0.2,0.533333,0.260431
Cryptocurrency,selling,0.002203,0.005992,3.1867,0.28799019607843135,0.5277777777777778,0.0,3,0.016684,0.066656,0.738645,0.305064,0.460317,0.0,0.259521
Cryptocurrency,course,0.002203,0.005133,2.1244,0.28799019607843135,1.0,0.0,3,0.016684,0.057101,0.477265,0.305064,1.0,0.0,0.258825
Cryptocurrency,market,0.002203,0.006324,3.1867,0.28799019607843135,0.5,0.0,3,0.016684,0.07035,0.738645,0.305064,0.428571,0.0,0.25727
Cryptocurrency,think,0.004405,0.009435,1.2747,0.2598039215686274,0.7222222222222223,0.533333,6,0.06667,0.104957,0.268195,0.274386,0.68254,0.533333,0.255957
Cryptocurrency,win,0.001468,0.002678,2.8326,0.6213235294117647,0.26666666666666666,0.0,2,0.0,0.029791,0.651518,0.667871,0.161905,0.0,0.254123
Cryptocurrency,hn,0.001468,0.00416,2.8326,0.5477941176470589,0.3333333333333333,0.0,2,0.0,0.046277,0.651518,0.58784,0.238095,0.0,0.253858
Cryptocurrency,gpus,0.002203,0.005813,4.2489,0.11887254901960775,0.25,0.0,3,0.016684,0.064665,1.0,0.120993,0.142857,0.0,0.251938
Cryptocurrency,short,0.001468,0.005093,2.8326,0.4522058823529411,0.41666666666666663,0.0,2,0.0,0.056656,0.651518,0.4838,0.333333,0.0,0.250371
Cryptocurrency,database,0.001468,0.004221,4.2489,0.12132352941176472,0.29166666666666663,0.0,2,0.0,0.046955,1.0,0.123661,0.190476,0.0,0.249336
Cryptocurrency,scammers,0.001468,0.004138,4.2489,0.12132352941176472,0.26666666666666666,0.0,2,0.0,0.046032,1.0,0.123661,0.161905,0.0,0.246248
Cryptocurrency,thing,0.002203,0.007558,1.2747,0.6213235294117647,0.611111111111111,0.120308,3,0.016684,0.084077,0.268195,0.667871,0.555556,0.120308,0.245762
Cryptocurrency,3,0.002203,0.0,3.1867,0.5477941176470589,0.17857142857142858,0.0,3,0.016684,0.0,0.738645,0.58784,0.061224,0.0,0.245364
Cryptocurrency,size,0.001468,0.004435,4.2489,0.12132352941176472,0.25,0.0,2,0.0,0.049336,1.0,0.123661,0.142857,0.0,0.245169
Cryptocurrency,fiat,0.001468,0.004209,4.2489,0.12132352941176472,0.23809523809523808,0.0,2,0.0,0.046822,1.0,0.123661,0.129252,0.0,0.24318
Cryptocurrency,250k,0.001468,0.004937,4.2489,0.12132352941176472,0.20833333333333331,0.0,2,0.0,0.05492,1.0,0.123661,0.095238,0.0,0.241803
Cryptocurrency,relevant,0.001468,0.003887,4.2489,0.12132352941176472,0.225,0.0,2,0.0,0.04324,1.0,0.123661,0.114286,0.0,0.240788
Cryptocurrency,metaverse,0.001468,0.003779,4.2489,0.12132352941176472,0.21666666666666667,0.0,2,0.0,0.042038,1.0,0.123661,0.104762,0.0,0.239535
Cryptocurrency,buying,0.001468,0.002806,2.8326,0.4522058823529411,0.35,0.0,2,0.0,0.031215,0.651518,0.4838,0.257143,0.0,0.236392
Cryptocurrency,long,0.002937,0.009463,2.4279,0.20220588235294112,0.6607142857142857,0.0,4,0.033346,0.105268,0.551941,0.211695,0.612245,0.0,0.236353
Cryptocurrency,naming,0.001468,0.003915,4.2489,0.12132352941176472,0.17142857142857143,0.0,2,0.0,0.043551,1.0,0.123661,0.053061,0.0,0.234743
Cryptocurrency,sure,0.001468,0.004351,1.214,0.6213235294117647,0.75,0.0,2,0.0,0.048401,0.25326,0.667871,0.714286,0.0,0.234362
Cryptocurrency,systems,0.001468,0.003428,2.8326,0.4522058823529411,0.3125,0.0,2,0.0,0.038134,0.651518,0.4838,0.214286,0.0,0.233836
Cryptocurrency,add,0.001468,0.003856,1.6996,0.4522058823529411,0.75,0.0,2,0.0,0.042895,0.372742,0.4838,0.714286,0.0,0.229271
Cryptocurrency,cloud,0.001468,0.003986,2.1244,0.6213235294117647,0.3214285714285714,0.0,2,0.0,0.044341,0.477265,0.667871,0.22449,0.0,0.229168
Cryptocurrency,guess,0.001468,0.004118,1.6996,0.5477941176470589,0.6,0.0,2,0.0,0.04581,0.372742,0.58784,0.542857,0.0,0.228463
Cryptocurrency,site,0.002203,0.005293,2.5493,0.28799019607843135,0.4444444444444444,0.09172,3,0.016684,0.05888,0.581812,0.305064,0.365079,0.09172,0.225859
Cryptocurrency,block,0.001468,0.005104,2.8326,0.12132352941176472,0.6666666666666666,0.0,2,0.0,0.056778,0.651518,0.123661,0.619048,0.0,0.224952
Cryptocurrency,clear,0.001468,0.003371,2.8326,0.4264705882352941,0.26666666666666666,0.0,2,0.0,0.0375,0.651518,0.455789,0.161905,0.0,0.224237
Cryptocurrency,people,0.00514,0.009978,1.4871,0.2620798319327732,0.6666666666666666,0.122395,7,0.083354,0.110997,0.320457,0.276863,0.619048,0.122395,0.224185
Cryptocurrency,avoid,0.001468,0.003438,2.8326,0.4522058823529411,0.225,0.0,2,0.0,0.038245,0.651518,0.4838,0.114286,0.0,0.223863
Cryptocurrency,sounds,0.002203,0.006636,0.9805,0.11887254901960775,1.0,0.439847,3,0.016684,0.07382,0.195807,0.120993,1.0,0.439847,0.223087
Cryptocurrency,anymore,0.001468,0.003881,2.8326,0.4522058823529411,0.2,0.0,2,0.0,0.043173,0.651518,0.4838,0.085714,0.0,0.222238
Cryptocurrency,web,0.003671,0.007176,3.0349,0.14779411764705885,0.37333333333333335,0.0,5,0.050008,0.079827,0.701294,0.152472,0.28381,0.0,0.221469
Cryptocurrency,solve,0.001468,0.003943,1.214,0.6213235294117647,0.6,0.0,2,0.0,0.043863,0.25326,0.667871,0.542857,0.0,0.216084
Cryptocurrency,entire,0.001468,0.003387,1.6996,0.4522058823529411,0.5,0.11983,2,0.0,0.037678,0.372742,0.4838,0.428571,0.11983,0.211378
Cryptocurrency,facebook,0.002203,0.006941,2.5493,0.11887254901960775,0.5666666666666667,0.0,3,0.016684,0.077213,0.581812,0.120993,0.504762,0.0,0.207628
Cryptocurrency,does,0.004405,0.010237,0.8791,0.2855392156862745,0.75,0.120272,6,0.06667,0.113879,0.170858,0.302397,0.714286,0.120272,0.204791
Cryptocurrency,tax,0.001468,0.00273,1.6996,0.6213235294117647,0.3214285714285714,0.0,2,0.0,0.030369,0.372742,0.667871,0.22449,0.0,0.20477
Cryptocurrency,problem,0.002203,0.005632,1.4163,0.6213235294117647,0.3055555555555555,0.0,3,0.016684,0.062652,0.303036,0.667871,0.206349,0.0,0.200423
Cryptocurrency,work,0.003671,0.007726,2.1244,0.17867647058823527,0.4119047619047619,0.120272,5,0.050008,0.085946,0.477265,0.186085,0.327891,0.120272,0.19967
Cryptocurrency,payments,0.002203,0.00452,3.1867,0.12132352941176472,0.1726190476190476,0.11983,3,0.016684,0.050281,0.738645,0.123661,0.054422,0.11983,0.19961
Cryptocurrency,going,0.001468,0.004643,2.1244,0.12132352941176472,0.75,0.0,2,0.0,0.05165,0.477265,0.123661,0.714286,0.0,0.198343
Cryptocurrency,yes,0.002203,0.005714,1.4163,0.11887254901960775,1.0,0.0,3,0.016684,0.063564,0.303036,0.120993,1.0,0.0,0.197984
Cryptocurrency,isn,0.002937,0.008132,1.214,0.20220588235294112,0.875,0.0,4,0.033346,0.090462,0.25326,0.211695,0.857143,0.0,0.197405
Cryptocurrency,didn,0.001468,0.002407,1.4163,0.6213235294117647,0.375,0.0,2,0.0,0.026776,0.303036,0.667871,0.285714,0.0,0.196053
Cryptocurrency,research,0.002203,0.005176,1.821,0.4522058823529411,0.3444444444444444,0.0,3,0.016684,0.057579,0.402613,0.4838,0.250794,0.0,0.195904
Cryptocurrency,don,0.004405,0.007603,1.1084,0.28799019607843135,0.625,0.122395,6,0.06667,0.084577,0.227277,0.305064,0.571429,0.122395,0.195076
Cryptocurrency,things,0.002937,0.007324,2.1244,0.3713235294117647,0.2361111111111111,0.0,4,0.033346,0.081474,0.477265,0.395766,0.126984,0.0,0.194554
Cryptocurrency,need,0.003671,0.008268,1.7704,0.1764705882352941,0.5785714285714285,0.0,5,0.050008,0.091975,0.390163,0.183684,0.518367,0.0,0.190417
Cryptocurrency,looks,0.002203,0.004773,1.821,0.11887254901960775,0.611111111111111,0.195139,3,0.016684,0.053096,0.402613,0.120993,0.555556,0.195139,0.190352
Cryptocurrency,used,0.001468,0.004199,1.0622,0.4522058823529411,0.6666666666666666,0.0,2,0.0,0.046711,0.21591,0.4838,0.619048,0.0,0.189335
Cryptocurrency,obvious,0.001468,0.00468,2.1244,0.12132352941176472,0.6666666666666666,0.0,2,0.0,0.052061,0.477265,0.123661,0.619048,0.0,0.188922
Cryptocurrency,let,0.001468,0.003061,1.214,0.4522058823529411,0.625,0.0,2,0.0,0.034051,0.25326,0.4838,0.571429,0.0,0.188878
Cryptocurrency,come,0.001468,0.00368,1.4163,0.5477941176470589,0.375,0.0,2,0.0,0.040937,0.303036,0.58784,0.285714,0.0,0.187589
Cryptocurrency,power,0.001468,0.004066,2.8326,0.12132352941176472,0.35,0.0,2,0.0,0.045231,0.651518,0.123661,0.257143,0.0,0.185875
Cryptocurrency,ai,0.008811,0.016814,0.927,0.1311274509803922,0.4333333333333333,0.120226,12,0.166686,0.187043,0.182644,0.134332,0.352381,0.120226,0.184037
Cryptocurrency,run,0.001468,0.003404,2.8326,0.12132352941176472,0.35,0.0,2,0.0,0.037867,0.651518,0.123661,0.257143,0.0,0.184034
Cryptocurrency,years,0.001468,0.003887,1.4163,0.4264705882352941,0.41666666666666663,0.088299,2,0.0,0.04324,0.303036,0.455789,0.333333,0.088299,0.181949
Cryptocurrency,version,0.001468,0.003783,1.6996,0.4522058823529411,0.3333333333333333,0.0,2,0.0,0.042083,0.372742,0.4838,0.238095,0.0,0.181449
Cryptocurrency,field,0.001468,0.00559,2.8326,0.12132352941176472,0.25,0.0,2,0.0,0.062184,0.651518,0.123661,0.142857,0.0,0.178684
Cryptocurrency,project,0.001468,0.003751,2.8326,0.12132352941176472,0.25,0.0,2,0.0,0.041727,0.651518,0.123661,0.142857,0.0,0.17357
Cryptocurrency,support,0.001468,0.00544,1.6996,0.12132352941176472,0.6666666666666666,0.0,2,0.0,0.060516,0.372742,0.123661,0.619048,0.0,0.170131
Cryptocurrency,space,0.001468,0.003911,1.6996,0.4264705882352941,0.26666666666666666,0.0,2,0.0,0.043507,0.372742,0.455789,0.161905,0.0,0.169984
Cryptocurrency,doesn,0.004405,0.010238,1.5933,0.21200980392156862,0.3333333333333333,0.0,6,0.06667,0.11389,0.346587,0.222366,0.238095,0.0,0.168288
Cryptocurrency,stuff,0.001468,0.005063,1.4163,0.4522058823529411,0.29166666666666663,0.0,2,0.0,0.056322,0.303036,0.4838,0.190476,0.0,0.166305
Cryptocurrency,really,0.002937,0.007689,2.1244,0.12132352941176472,0.3333333333333333,0.0,4,0.033346,0.085534,0.477265,0.123661,0.238095,0.0,0.165864
Cryptocurrency,right,0.004405,0.010754,1.961,0.12132352941176472,0.26944444444444443,0.0,6,0.06667,0.11963,0.43706,0.123661,0.165079,0.0,0.165711
Cryptocurrency,saying,0.001468,0.003796,1.6996,0.12132352941176472,0.6,0.0,2,0.0,0.042228,0.372742,0.123661,0.542857,0.0,0.15794
Cryptocurrency,definitely,0.001468,0.003469,1.6996,0.12132352941176472,0.6,0.0,2,0.0,0.03859,0.372742,0.123661,0.542857,0.0,0.157031
Cryptocurrency,time,0.003671,0.009781,1.7704,0.07352941176470588,0.39166666666666666,0.0,5,0.050008,0.108806,0.390163,0.071641,0.304762,0.0,0.156458
Cryptocurrency,news,0.001468,0.00452,2.1244,0.12132352941176472,0.26666666666666666,0.11983,2,0.0,0.050281,0.477265,0.123661,0.161905,0.11983,0.154746
Cryptocurrency,good,0.002203,0.006305,0.5794,0.28799019607843135,0.611111111111111,0.120308,3,0.016684,0.070138,0.097116,0.305064,0.555556,0.120308,0.15364
Cryptocurrency,better,0.001468,0.003691,0.6537,0.5477941176470589,0.375,0.0,2,0.0,0.041059,0.115398,0.58784,0.285714,0.0,0.150092
Cryptocurrency,money,0.002937,0.007094,1.6996,0.12132352941176472,0.375,0.0,4,0.033346,0.078915,0.372742,0.123661,0.285714,0.0,0.148067
Cryptocurrency,low,0.001468,0.003704,1.214,0.4522058823529411,0.25,0.0,2,0.0,0.041204,0.25326,0.4838,0.142857,0.0,0.147809
Cryptocurrency,ransomware,0.002203,0.00279,0.1961,0.6213235294117647,0.32539682539682535,0.11983,3,0.016684,0.031037,0.002805,0.667871,0.229025,0.11983,0.146723
Cryptocurrency,point,0.002203,0.005281,1.821,0.11887254901960775,0.3611111111111111,0.0,3,0.016684,0.058747,0.402613,0.120993,0.269841,0.0,0.143679
Cryptocurrency,browser,0.001468,0.00307,2.1244,0.12132352941176472,0.29166666666666663,0.0,2,0.0,0.034151,0.477265,0.123661,0.190476,0.0,0.141588
Cryptocurrency,new,0.002203,0.006049,1.1588,0.2598039215686274,0.38888888888888884,0.0,3,0.016684,0.06729,0.239678,0.274386,0.301587,0.0,0.139412
Cryptocurrency,1,0.004405,0.0,2.1244,0.12132352941176472,0.18379629629629632,0.0,6,0.06667,0.0,0.477265,0.123661,0.067196,0.0,0.134056
Cryptocurrency,know,0.001468,0.003702,1.6996,0.12132352941176472,0.375,0.0,2,0.0,0.041182,0.372742,0.123661,0.285714,0.0,0.131964
Cryptocurrency,0,0.001468,0.0,1.0622,0.5477941176470589,0.125,0.0,2,0.0,0.0,0.21591,0.58784,0.0,0.0,0.131358
Cryptocurrency,energy,0.001468,0.003213,0.2124,0.4264705882352941,0.5833333333333334,0.0,2,0.0,0.035742,0.006816,0.455789,0.52381,0.0,0.131048
Cryptocurrency,code,0.002203,0.005584,1.5933,0.11887254901960775,0.27777777777777773,0.0,3,0.016684,0.062118,0.346587,0.120993,0.174603,0.0,0.123793
Cryptocurrency,way,0.001468,0.004281,0.9442,0.12132352941176472,0.6,0.0,2,0.0,0.047623,0.186876,0.123661,0.542857,0.0,0.122116
Cryptocurrency,believe,0.001468,0.003574,1.214,0.12132352941176472,0.5,0.0,2,0.0,0.039758,0.25326,0.123661,0.428571,0.0,0.121998
Cryptocurrency,doing,0.001468,0.00301,1.4163,0.12132352941176472,0.375,0.0,2,0.0,0.033484,0.303036,0.123661,0.285714,0.0,0.116099
Cryptocurrency,aren,0.001468,0.003652,1.6996,0.12132352941176472,0.18333333333333335,0.0,2,0.0,0.040626,0.372742,0.123661,0.066667,0.0,0.109921
Cryptocurrency,write,0.001468,0.003219,1.4163,0.12132352941176472,0.225,0.0,2,0.0,0.035809,0.303036,0.123661,0.114286,0.0,0.099537
Cryptocurrency,using,0.002203,0.004514,0.7967,0.11887254901960775,0.2976190476190476,0.0,3,0.016684,0.050215,0.150583,0.120993,0.197279,0.0,0.083884
Cryptocurrency,data,0.001468,0.002008,0.1847,0.4522058823529411,0.12698412698412698,0.0,2,0.0,0.022337,0.0,0.4838,0.002268,0.0,0.078381
Cryptocurrency,llm,0.001468,0.003148,0.7081,0.12132352941176472,0.3214285714285714,0.0,2,0.0,0.035019,0.128783,0.123661,0.22449,0.0,0.07551
Cryptocurrency,make,0.001468,0.004319,0.7081,0.12132352941176472,0.25,0.0,2,0.0,0.048045,0.128783,0.123661,0.142857,0.0,0.070603
Cybersecurity,malware,0.064583,0.132979,4.0187,0.10250626566416043,0.3911674347158217,0.431249,93,1.0,1.0,1.0,0.059444,0.28722,0.431249,0.730764
Cybersecurity,cybersecurity,0.047222,0.100257,4.0187,0.12494471472799645,0.39716386554621835,0.387503,68,0.725275,0.753931,1.0,0.084314,0.294241,0.387503,0.614359
