post_id,item_id,topic,final_sentiment,split,artificial_intelligence_unigram_score,artificial_intelligence_bigram_score,artificial_intelligence_positional_score,artificial_intelligence_custom_score,artificial_intelligence_matched_unigram_count,artificial_intelligence_matched_bigram_count,climate_change_unigram_score,climate_change_bigram_score,climate_change_positional_score,climate_change_custom_score,climate_change_matched_unigram_count,climate_change_matched_bigram_count,cryptocurrency_unigram_score,cryptocurrency_bigram_score,cryptocurrency_positional_score,cryptocurrency_custom_score,cryptocurrency_matched_unigram_count,cryptocurrency_matched_bigram_count,cybersecurity_unigram_score,cybersecurity_bigram_score,cybersecurity_positional_score,cybersecurity_custom_score,cybersecurity_matched_unigram_count,cybersecurity_matched_bigram_count
37695952,246,Artificial Intelligence,positive,test,0.727838,0.0,0.241094,0.436475,1,0,0.232583,0.0,0.154546,0.151102,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
37693322,247,Artificial Intelligence,neutral,train,0.301514,0.37659,0.183833,0.306385,4,1,0.126074,0.0,0.285228,0.112125,1,1,0.180275,0.0,0.119615,0.117094,3,1,0.122907,0.0,0.145122,0.089367,3,1
37681764,248,Artificial Intelligence,neutral,train,0.337552,0.0,0.22389,0.219237,3,0,0.243235,0.0,0.052121,0.141597,1,0,0.192335,0.0,0.085979,0.118681,2,0,0.135224,0.0,0.117886,0.092056,1,0
37676648,249,Artificial Intelligence,neutral,train,0.449479,0.0,0.181069,0.274374,3,0,0.126074,0.0,0.095076,0.083602,1,0,0.170317,0.0,0.061905,0.10296,1,0,0.091968,0.0,0.026829,0.054607,1,0
37674094,250,Artificial Intelligence,neutral,test,0.463711,0.0,0.210791,0.28666,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
37662846,251,Artificial Intelligence,neutral,train,0.490313,0.0,0.306072,0.315583,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.150351,0.0,0.140244,0.10373,1,0
37660988,252,Artificial Intelligence,neutral,train,0.345195,0.37659,0.093219,0.316817,2,1,0.126074,0.0,0.114091,0.086454,1,1,0.170317,0.0,0.074286,0.104817,1,1,0.10131,0.0,0.045976,0.062617,2,1
37658835,253,Artificial Intelligence,neutral,test,0.727838,0.0,0.16073,0.42442,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
48741668,254,Cryptocurrency,negative,train,0.374387,0.0,0.08186,0.218192,1,0,0.126074,0.0,0.142614,0.090733,1,0,0.350913,0.0,0.284835,0.235728,3,0,0.124813,0.0,0.049739,0.076108,2,0
48718296,255,Cryptocurrency,neutral,train,0.180512,0.0,0.185366,0.127086,2,0,0.236564,0.0,0.309091,0.176474,1,0,0.405985,0.0,0.18266,0.250691,5,0,0.132506,0.0,0.050407,0.080439,1,0
48699643,256,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.284593,0.0,0.074762,0.16774,4,0,0.329743,0.0,0.25,0.218859,1,0
48694469,257,Cryptocurrency,neutral,train,0.243366,0.0,0.329965,0.183346,2,0,0.219744,0.0,0.904545,0.256541,1,0,0.177605,0.0,0.204001,0.128283,5,0,0.200547,0.0,0.377439,0.166917,2,0
48649214,258,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.386311,0.0,0.104455,0.228139,3,0,0.0,0.0,0.0,0.0,0,0
48645097,259,Cryptocurrency,neutral,train,0.108387,0.0,0.008918,0.06095,2,0,0.0,0.0,0.0,0.0,0,0,0.345813,0.0,0.304222,0.235831,4,0,0.264217,0.0,0.176655,0.171818,1,0
48643025,260,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.619305,0.0,0.418462,0.403387,1,0,0.434982,0.0,0.115822,0.256614,3,0,0.0,0.0,0.0,0.0,0,0
48716026,261,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.500053,0.0,0.286529,0.318009,2,0,0.0,0.0,0.0,0.0,0,0
48646134,262,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.499705,0.0,0.064189,0.284466,2,0,0.0,0.0,0.0,0.0,0,0
48501229,263,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.266943,0.0,0.642045,0.243125,1,0,0.684352,0.0,0.151866,0.399174,1,0,0.152042,0.0,0.158536,0.107404,1,0
48660732,264,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.395952,0.0,0.271111,0.25844,3,0,0.194416,0.0,0.29939,0.151838,2,0
48655511,265,Cryptocurrency,neutral,test,0.417064,0.0,0.134756,0.249599,1,0,0.0,0.0,0.0,0.0,0,0,0.555169,0.0,0.209206,0.336724,3,0,0.11294,0.0,0.473171,0.133093,1,0
48648998,266,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.430981,0.0,0.202381,0.267397,2,0,0.0,0.0,0.0,0.0,0,0
48648738,267,Cryptocurrency,neutral,train,0.169907,0.0,0.183232,0.120934,2,0,0.124569,0.0,0.104375,0.084169,2,0,0.324577,0.0,0.181428,0.205731,3,0,0.144686,0.0,0.189808,0.108049,2,0
48643097,268,Cryptocurrency,neutral,train,0.177765,0.0,0.104195,0.1134,2,0,0.243235,0.0,0.104242,0.149416,1,0,0.296231,0.0,0.235157,0.1982,4,0,0.161263,0.0,0.175102,0.11496,4,0
48585856,269,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.658805,0.0,0.2,0.392343,1,0,0.0,0.0,0.0,0.0,0,0
48512703,270,Cryptocurrency,negative,test,0.22207,0.0,0.148571,0.144424,2,0,0.103207,0.0,0.229773,0.09123,2,0,0.305369,0.0,0.240952,0.204096,3,0,0.147302,0.0,0.559756,0.164979,2,0
48767484,271,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.365984,0.0,0.390476,0.259863,1,0,0.0,0.0,0.0,0.0,0,0
48750846,272,Cryptocurrency,negative,train,0.116047,0.0,0.081936,0.076116,1,0,0.0,0.0,0.0,0.0,0,0,0.3453,0.0,0.185273,0.217706,3,0,0.196567,0.0,0.255691,0.146466,2,0
48749527,273,Cryptocurrency,neutral,train,0.132213,0.0,0.067836,0.082892,1,0,0.09165,0.0,0.056136,0.058828,1,0,0.239517,0.0,0.079735,0.143695,3,0,0.0,0.0,0.0,0.0,0,0
48743652,274,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.365984,0.0,0.390476,0.259863,1,0,0.25088,0.0,0.177236,0.164569,1,0
48743512,275,Cryptocurrency,neutral,train,0.116047,0.0,0.081936,0.076116,1,0,0.105631,0.0,0.057576,0.066733,1,0,0.277411,0.0,0.180092,0.17959,4,0,0.11294,0.0,0.473171,0.133093,1,0
48738705,276,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.105631,0.0,0.057576,0.066733,1,0,0.383234,0.0,0.15463,0.233973,2,0,0.11294,0.0,0.236586,0.097605,1,0
48738306,277,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.640717,0.0,0.139153,0.373267,1,0,0.11294,0.0,0.157724,0.085776,1,0
48749831,278,Cryptocurrency,negative,train,0.179038,0.0,0.045224,0.105254,1,0,0.077656,0.0,0.021515,0.045938,1,0,0.478134,0.0,0.26182,0.302247,2,0,0.163381,0.0,0.167886,0.115042,2,0
48682441,279,Cryptocurrency,negative,train,0.270783,0.0,0.085869,0.161811,2,0,0.166516,0.0,0.223523,0.125112,2,0,0.22251,0.0,0.133985,0.142478,4,0,0.137869,0.0,0.149024,0.098181,2,0
48662488,280,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.493504,0.0,0.332563,0.321312,2,0,0.167238,0.0,0.609756,0.183444,1,0
48647899,281,Cryptocurrency,neutral,train,0.128532,0.0,0.134057,0.090801,2,1,0.163622,0.0,0.137386,0.1106,2,1,0.402797,0.484988,0.084645,0.379732,3,1,0.137979,0.0,0.046806,0.082909,1,1
48569615,282,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.158645,0.439487,1,0,0.0,0.0,0.0,0.0,0,0
48509350,283,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.063458,0.425209,1,0,0.2954,0.0,0.097561,0.177104,1,0
48488051,284,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.105763,0.431555,1,0,0.0,0.0,0.0,0.0,0,0
48417368,285,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.168201,0.0,0.047273,0.099601,1,1,0.418156,0.533341,0.181616,0.417231,4,1,0.0,0.0,0.0,0.0,0,1
47547336,286,Cryptocurrency,neutral,train,0.178644,0.0,0.072468,0.109124,3,0,0.09165,0.0,0.037424,0.056021,1,0,0.319204,0.0,0.051416,0.183275,4,0,0.17362,0.0,0.140244,0.116528,1,0
47541758,287,Cryptocurrency,negative,train,0.200464,0.0,0.333333,0.160255,1,0,0.202092,0.0,0.198788,0.140969,1,0,0.207495,0.0,0.083333,0.126623,2,0,0.129372,0.0,0.102439,0.08652,1,0
47541748,288,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,1,0.455498,0.0,0.163328,0.275023,1,1,0.573294,0.613974,0.187015,0.527556,2,1,0.0,0.0,0.0,0.0,0,1
47527660,289,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.468927,0.0,0.17962,0.284853,3,0,0.0,0.0,0.0,0.0,0,0
47460751,290,Cryptocurrency,positive,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.573294,0.0,0.184093,0.342925,2,0,0.0,0.0,0.0,0.0,0,0
47455359,291,Cryptocurrency,neutral,train,0.116047,0.0,0.109248,0.080213,1,0,0.0,0.0,0.0,0.0,0,0,0.393395,0.0,0.23766,0.252016,4,0,0.0,0.0,0.0,0.0,0,0
47454674,292,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.505249,0.0,0.240885,0.31402,2,0,0.0,0.0,0.0,0.0,0,0
47454630,293,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.30994,0.0,0.145687,0.19232,5,0,0.188583,0.0,0.301829,0.148995,2,0
47593311,294,Cryptocurrency,neutral,train,0.15414,0.0,0.127515,0.103904,2,0,0.165312,0.0,0.261227,0.130105,2,0,0.302237,0.0,0.194561,0.195414,4,0,0.146887,0.0,0.223577,0.114324,1,0
47364722,295,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.528534,0.0,0.213282,0.322686,3,0,0.0,0.0,0.0,0.0,0,0
46932393,296,Cryptocurrency,negative,train,0.181822,0.0,0.077439,0.111618,1,0,0.139091,0.0,0.047159,0.083574,1,0,0.444974,0.0,0.253593,0.282775,2,0,0.115521,0.0,0.023171,0.067012,1,0
46799545,297,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.295913,0.0,0.150455,0.18532,1,0,0.501397,0.0,0.112505,0.292644,2,0,0.0,0.0,0.0,0.0,0,0
47531362,298,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.658805,0.0,0.4,0.422343,1,0,0.0,0.0,0.0,0.0,0,0
47381059,299,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.386924,0.0,0.263492,0.252332,3,0,0.0,0.0,0.0,0.0,0,0
47131387,300,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.535227,0.0,0.27347,0.335395,2,0,0.0,0.0,0.0,0.0,0,0
47127822,301,Cryptocurrency,neutral,train,0.134328,0.0,0.060493,0.082954,2,0,0.165931,0.0,0.125909,0.110148,1,0,0.345201,0.0,0.155291,0.213154,3,0,0.141013,0.0,0.235772,0.112923,1,0
47097738,302,Cryptocurrency,neutral,train,0.043424,0.0,0.016497,0.026358,1,0,0.0,0.0,0.0,0.0,0,0,0.341645,0.0,0.091707,0.201661,4,0,0.245017,0.0,0.182608,0.162151,4,0
47081062,303,Cryptocurrency,neutral,train,0.186759,0.0,0.027385,0.106825,1,0,0.19851,0.0,0.183818,0.136754,2,0,0.275459,0.0,0.185817,0.179375,7,0,0.166102,0.0,0.066202,0.101286,1,0
46917869,304,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.174369,0.0,0.154546,0.119085,1,0,0.482495,0.0,0.155952,0.288765,2,0,0.0,0.0,0.0,0.0,0,0
47573594,305,Cryptocurrency,negative,train,0.145803,0.0,0.112449,0.097059,1,0,0.161313,0.0,0.045909,0.095609,1,0,0.450274,0.0,0.113174,0.264627,2,0,0.12546,0.0,0.094123,0.083121,2,0
47546908,306,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.165524,0.0,0.035714,0.096395,1,0,0.0,0.0,0.0,0.0,0,0
47544436,307,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.261737,0.533341,0.228698,0.338263,5,1,0.0,0.0,0.0,0.0,0,1
47539441,308,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.426165,0.0,0.379101,0.291256,2,0,0.11294,0.0,0.157724,0.085776,1,0
47498724,309,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.354928,0.0,0.135283,0.215503,4,0,0.11294,0.0,0.473171,0.133093,1,0
47516115,310,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.13777,0.0,0.078333,0.087524,2,0,0.312203,0.0,0.198882,0.201544,4,0,0.171321,0.0,0.325474,0.143048,3,0
47515076,311,Cryptocurrency,negative,train,0.265102,0.0,0.076435,0.157271,1,0,0.128758,0.0,0.142424,0.092181,1,0,0.416728,0.0,0.212475,0.261072,3,0,0.173047,0.0,0.333333,0.145176,1,0
47507783,312,Cryptocurrency,neutral,train,0.245381,0.0,0.18308,0.162421,1,1,0.067091,0.0,0.091932,0.05069,1,1,0.521747,0.679823,0.154945,0.51415,2,1,0.223522,0.0,0.139838,0.143913,1,1
47504503,313,Cryptocurrency,negative,train,0.108387,0.0,0.019817,0.062585,1,0,0.0,0.0,0.0,0.0,0,0,0.470865,0.0,0.094151,0.273099,2,0,0.0,0.0,0.0,0.0,0,0
47497074,314,Cryptocurrency,neutral,train,0.122489,0.0,0.038719,0.073177,1,0,0.0,0.0,0.0,0.0,0,0,0.259818,0.0,0.158127,0.166619,4,0,0.0,0.0,0.0,0.0,0,0
47457981,315,Cryptocurrency,neutral,test,0.143302,0.0,0.256612,0.117308,2,0,0.161313,0.0,0.137727,0.109381,1,0,0.458903,0.0,0.248879,0.289729,3,0,0.108347,0.0,0.175784,0.085959,2,0
47317576,316,Cryptocurrency,negative,train,0.116047,0.0,0.163872,0.088407,1,0,0.0,0.0,0.0,0.0,0,0,0.462227,0.0,0.099185,0.269103,2,0,0.0,0.0,0.0,0.0,0,0
47295337,317,Cryptocurrency,negative,train,0.374387,0.0,0.327439,0.255029,1,0,0.126074,0.0,0.570455,0.154909,1,0,0.40254,0.0,0.200515,0.251474,3,0,0.091968,0.0,0.160976,0.074729,1,0
46440918,318,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.709039,0.0,0.106951,0.406014,1,0,0.0,0.0,0.0,0.0,0,0
46432302,319,Cryptocurrency,neutral,train,0.140801,0.0,0.351753,0.130203,1,0,0.0,0.0,0.0,0.0,0,0,0.535058,0.0,0.319252,0.34217,2,0,0.078716,0.0,0.141463,0.064513,1,0
46391495,320,Cryptocurrency,negative,train,0.164679,0.0,0.118054,0.108281,4,1,0.198073,0.0089,0.096818,0.126133,3,1,0.272322,0.123902,0.17082,0.212571,5,1,0.146072,0.0,0.141599,0.101579,3,1
46377292,321,Cryptocurrency,negative,train,0.223576,0.0,0.154269,0.146107,1,0,0.0,0.0,0.0,0.0,0,0,0.560376,0.0,0.5713,0.393902,2,0,0.0,0.0,0.0,0.0,0,0
46363074,322,Cryptocurrency,neutral,train,0.232168,0.0,0.2,0.157692,1,0,0.130267,0.0,0.106818,0.08767,1,0,0.347174,0.0,0.081968,0.203241,3,0,0.0,0.0,0.0,0.0,0,0
46362541,323,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.255947,0.0,0.162392,0.165129,3,0,0.350118,0.0,0.086411,0.205527,4,0,0.0,0.0,0.0,0.0,0,0
46194765,324,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.45445,0.0,0.40637,0.310903,2,0,0.0,0.0,0.0,0.0,0,0
45944917,325,Cryptocurrency,neutral,train,0.174694,0.0,0.19817,0.125807,1,1,0.0,0.0,0.0,0.0,0,1,0.372337,0.533341,0.153681,0.38784,4,1,0.180861,0.0,0.5,0.174474,1,1
45910954,326,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
46439461,327,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.658805,0.0,0.133333,0.382343,1,0,0.327538,0.0,0.065505,0.189972,1,0
46404112,328,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.658805,0.0,0.08,0.374343,1,0,0.201144,0.0,0.092683,0.124532,1,0
46359615,329,Cryptocurrency,negative,train,0.174694,0.0,0.396341,0.155533,1,0,0.0,0.0,0.0,0.0,0,0,0.361766,0.0,0.165906,0.223857,5,0,0.180861,0.0,1.0,0.249474,1,0
46302446,330,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.330648,0.0,1.0,0.331856,1,0,0.658805,0.0,0.133333,0.382343,1,0,0.0,0.0,0.0,0.0,0,0
46287175,331,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.488276,1.0,0.149792,0.591021,3,1,0.157928,0.0,0.32561,0.135702,2,1
46281868,332,Cryptocurrency,neutral,train,0.304766,0.0,0.591845,0.256398,1,1,0.0,0.0,0.0,0.0,0,1,0.535633,0.533341,0.191667,0.483351,2,1,0.0,0.0,0.0,0.0,0,1
46240693,333,Cryptocurrency,negative,train,0.179038,0.0,0.135671,0.118822,1,0,0.077656,0.0,0.064545,0.052393,1,0,0.429636,0.0,0.376191,0.292729,2,0,0.121556,0.0,0.239024,0.102709,1,0
46431403,334,Cryptocurrency,positive,train,0.278251,0.0,0.052096,0.160853,2,0,0.193248,0.0,0.571307,0.191982,2,0,0.405517,0.0,0.150794,0.245653,2,0,0.102454,0.0,0.138415,0.077112,2,0
46431385,335,Cryptocurrency,neutral,train,0.374387,0.0,0.08186,0.218192,1,0,0.126074,0.0,0.142614,0.090733,1,0,0.365591,0.0,0.209788,0.232543,3,0,0.102454,0.0,0.256707,0.094856,2,0
46429852,336,Cryptocurrency,negative,train,0.160689,0.0,0.187463,0.116498,3,2,0.166743,0.0,0.06658,0.101695,2,2,0.342008,0.766658,0.120779,0.436219,7,2,0.099936,0.0,0.092022,0.068768,4,2
46423112,337,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.260422,0.0,0.2,0.173232,1,0,0.478235,0.0,0.143518,0.284557,2,0,0.11294,0.0,0.236586,0.097605,1,0
46363221,338,Cryptocurrency,negative,train,0.157128,0.0,0.014787,0.088638,1,0,0.198242,0.0,0.236364,0.144488,1,0,0.372976,0.0,0.276198,0.246566,3,0,0.122723,0.0,0.143496,0.089022,2,0
46410150,339,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.31729,0.463284,1,0,0.178542,0.0,0.119512,0.116125,1,0
46397180,340,Cryptocurrency,negative,train,0.159817,0.0,0.031174,0.092575,1,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.105763,0.431555,1,0,0.057805,0.0,0.007491,0.032916,1,0
46374609,341,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.755801,0.0,0.105763,0.431555,1,0,0.0,0.0,0.0,0.0,0,0
46200037,342,Cryptocurrency,positive,train,0.111262,0.0,0.105945,0.077086,1,0,0.310715,0.0,0.076565,0.182378,2,0,0.37686,0.0,0.17656,0.233757,4,0,0.0,0.0,0.0,0.0,0,0
46195399,343,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.292728,0.0,0.149932,0.18349,1,0,0.0,0.0,0.0,0.0,0,0
46189227,344,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.176551,0.0,0.04697,0.104149,1,0,0.470799,0.0,0.539661,0.339889,2,0,0.19109,0.0,1.0,0.2551,1,0
46188440,345,Cryptocurrency,neutral,train,0.111262,0.0,0.105945,0.077086,1,0,0.165931,0.0,0.125909,0.110148,1,0,0.47428,0.0,0.056203,0.269285,2,0,0.130734,0.0,0.011847,0.073681,1,0
45426549,346,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.674878,0.0,0.088264,0.384422,2,0,0.197407,0.0,0.226491,0.142547,3,0
45418418,347,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.499266,0.0,0.290621,0.318189,2,0,0.0,0.0,0.0,0.0,0,0
45410751,348,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.436351,0.533341,0.126899,0.41903,3,1,0.0,0.0,0.0,0.0,0,1
45393767,349,Cryptocurrency,negative,test,0.0,0.0,0.0,0.0,0,0,0.279315,0.0,0.084848,0.166351,1,0,0.709039,0.0,0.213901,0.422057,1,0,0.0,0.0,0.0,0.0,0,0
45352917,350,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.51622,0.0,0.273425,0.324935,2,0,0.0,0.0,0.0,0.0,0,0
45310481,351,Cryptocurrency,negative,train,0.154052,0.0,0.046189,0.091657,3,0,0.067091,0.0,0.061288,0.046093,1,0,0.343468,0.0,0.148248,0.211144,5,0,0.223522,0.0,0.093225,0.136921,1,0
45308277,352,Cryptocurrency,neutral,test,0.140801,0.0,0.117251,0.095028,1,0,0.0,0.0,0.0,0.0,0,0,0.535058,0.0,0.113547,0.311314,2,0,0.078716,0.0,0.047154,0.050367,1,0
45134539,353,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.168201,0.0,0.118182,0.110238,1,1,0.5721,0.533341,0.189719,0.503115,3,1,0.0,0.0,0.0,0.0,0,1
45131943,354,Cryptocurrency,neutral,test,0.197954,0.0,0.75,0.221375,2,0,0.17889,0.0,0.424091,0.162003,2,0,0.354739,0.0,0.209352,0.226509,3,0,0.13233,0.0,0.249187,0.11016,2,0
45131615,355,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.385382,0.0,0.251008,0.249611,3,0,0.0,0.0,0.0,0.0,0,0
45130258,356,Cryptocurrency,neutral,train,0.108387,0.0,0.009909,0.061099,1,0,0.0,0.0,0.0,0.0,0,0,0.386591,0.0,0.243129,0.249095,3,0,0.0,0.0,0.0,0.0,0,0
44997332,357,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.492351,0.0,0.145645,0.29264,2,0,0.0,0.0,0.0,0.0,0,0
44570224,358,Cryptocurrency,neutral,test,0.172963,0.0,0.105945,0.111021,1,0,0.197542,0.0,0.090909,0.122284,1,0,0.501397,0.0,0.261132,0.314938,2,0,0.0,0.0,0.0,0.0,0,0
44529932,359,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.146781,0.0,0.3625,0.135105,2,0,0.39143,0.0,0.419848,0.278264,3,0,0.0,0.0,0.0,0.0,0,0
45399472,360,Cryptocurrency,negative,train,0.245381,0.0,0.18308,0.162421,1,1,0.127222,0.0,0.257159,0.108546,3,1,0.292534,0.485747,0.183987,0.334216,8,1,0.223522,0.0,0.139838,0.143913,1,1
45348852,361,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.442324,1.0,0.278193,0.585007,3,1,0.11294,0.0,0.236586,0.097605,1,1
45280489,362,Cryptocurrency,negative,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.262418,0.0,0.061428,0.153544,1,0,0.0,0.0,0.0,0.0,0,0
45170370,363,Cryptocurrency,negative,train,0.374387,0.0,0.109146,0.222285,1,0,0.126074,0.0,0.190152,0.097863,1,0,0.354456,0.0,0.178571,0.221737,4,0,0.091968,0.0,0.053659,0.058631,1,0
44988650,364,Cryptocurrency,negative,train,0.174694,0.0,0.19817,0.125807,1,0,0.0,0.0,0.0,0.0,0,0,0.44478,0.0,0.362699,0.299034,2,0,0.180861,0.0,0.5,0.174474,1,0
44943041,365,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.512394,0.0,0.137619,0.30246,2,0,0.0,0.0,0.0,0.0,0,0
44920905,366,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.303556,0.0,0.066364,0.17691,1,0,0.683922,0.0,0.306951,0.4222,2,0,0.0,0.0,0.0,0.0,0,0
44885515,367,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.302747,0.0,0.082619,0.178903,2,0,0.267674,0.0,0.121428,0.165435,2,0
45430682,368,Cryptocurrency,neutral,test,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.539133,0.0,0.167897,0.321707,2,0,0.174444,0.0,0.217683,0.128597,2,0
45428396,369,Cryptocurrency,negative,train,0.203896,0.0,0.355945,0.165535,1,1,0.236564,0.0,0.309091,0.176474,1,1,0.347714,1.0,0.288615,0.534535,4,1,0.196567,0.0,0.43252,0.17299,2,1
45427247,370,Cryptocurrency,neutral,train,0.122489,0.0,0.051626,0.075113,1,0,0.0,0.0,0.0,0.0,0,0,0.424947,0.0,0.106831,0.249746,2,0,0.11294,0.0,0.118293,0.079861,1,0
45403293,371,Cryptocurrency,neutral,train,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.640717,0.0,0.41746,0.415013,1,0,0.11294,0.0,0.473171,0.133093,1,0
